layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
9,10,1.6474746830084095e-07,0.08179292949676513,0.9999985039282154,-1.8337350851152001,22,17,5
9,11,6.821576286763522e-09,0.26533489639282226,0.9999999040794663,-1.0677594793704985,22,17,5
9,12,3.478106330423355e-09,0.30539832717895504,0.99999995586237,-0.9214209229600054,22,17,5
9,13,3.6784580775663133e-09,0.32927644186019894,0.9999999622635362,-5.946760376797446,18,14,4
9,14,1.3796488444010618e-08,0.2307671145439148,0.9999998393058159,-0.9573122522808721,16,12,4
9,15,5.13536160692068e-09,0.18667815440495814,0.99999996080299,-5.122825764011017,14,11,3
9,16,1.2003176910382576e-08,0.0324748194694519,0.9999998910182966,0.6256744682056005,13,10,3
9,17,2.9351976182706037e-09,0.08760548057556154,0.9999999782581931,0.2955241912258274,12,9,3
9,18,1.2208761271435493e-08,0.11439515698750813,0.9999999007266897,-0.0454472104869752,12,9,3
9,19,1.6736984252931226e-08,0.21437180118560792,0.9999998077175644,0.06956683513191009,10,8,2
10,0,5.247458894657025e-09,0.01847056857479943,0.9999998957907403,-0.03580380694748464,24,19,5
10,1,4.678901873137041e-08,0.02836558650970459,0.9999986570700482,-0.7279231548309324,24,19,5
10,2,2.162518391842907e-08,0.012856562793222082,0.9999997409584227,-0.7807160270419269,24,19,5
10,3,9.28326656943893e-09,0.007483178520202638,0.9999999095876796,0.36280836851135567,24,19,5
10,4,5.882903468057835e-08,0.12387326196147223,0.9999994770448167,-0.0736921561922319,24,19,5
10,5,6.628476553481239e-09,0.012364146478290311,0.9999999479039501,0.8948922775403273,24,19,5
10,6,6.739643293228496e-09,0.059264180680562537,0.9999999457138333,-1.7040656204454523,23,18,5
10,7,1.1739613097389486e-08,0.08360647159152561,0.9999999033897652,0.014106922174024095,23,18,5
10,8,1.4689287631147485e-08,0.05135382262249383,0.9999998961671487,0.5122711880647675,23,18,5
10,9,1.1786292580998412e-08,0.21414484941482542,0.9999998690593168,-9.588649595274202,22,17,5
10,10,1.6474746830084095e-07,0.07249279245376586,0.9999985039282154,-1.5115296720401146,22,17,5
10,11,6.821576286763522e-09,0.2876336291503906,0.9999999040794663,-1.241533893004915,22,17,5
10,12,3.478106330423355e-09,0.3019800494384766,0.99999995586237,-0.8999147463161659,22,17,5
10,13,3.6784580775663133e-09,0.3242772429466248,0.9999999622635362,-5.841292045287443,18,14,4
10,14,1.3796488444010618e-08,0.3086921862602234,0.9999998393058159,-1.6182543363886635,16,12,4
10,15,5.13536160692068e-09,0.1782955343882243,0.99999996080299,-4.847885603112313,14,11,3
10,16,1.2003176910382576e-08,0.03570093119939168,0.9999998910182966,0.5884882418102905,13,10,3
10,17,2.9351976182706037e-09,0.06961395683288574,0.9999999782581931,0.4402022770765085,12,9,3
10,18,1.2208761271435493e-08,0.10179526278177897,0.9999999007266897,0.06970210699024082,12,9,3
10,19,1.6736984252931226e-08,0.2011538751602173,0.9999998077175644,0.12693630572822356,10,8,2
11,0,5.247458894657025e-09,0.017210602678192986,0.9999998957907403,0.034853328865299904,24,19,5
11,1,4.678901873137041e-08,0.03590305124759673,0.9999986570700482,-1.1870767085524325,24,19,5
11,2,2.162518391842907e-08,0.02361529082056583,0.9999997409584227,-2.2708685457988316,24,19,5
11,3,9.28326656943893e-09,0.005955363655090333,0.9999999095876796,0.4929015961265043,24,19,5
