layer,sentence,train_acc,test_acc,n_samples,n_train,n_test
28,23,1.0,0.0,10,7,3
28,24,1.0,0.0,10,7,3
28,25,1.0,0.0,10,7,3
29,0,1.0,0.2,30,25,5
29,1,1.0,0.2,30,25,5
29,2,1.0,0.0,30,25,5
29,3,1.0,0.0,30,25,5
29,4,1.0,0.0,30,25,5
29,5,1.0,0.4,30,25,5
29,6,1.0,0.75,29,25,4
29,7,1.0,0.25,29,25,4
29,8,1.0,0.25,29,25,4
29,9,1.0,0.75,28,24,4
29,10,1.0,0.25,28,24,4
29,11,1.0,0.0,28,24,4
29,12,1.0,0.25,28,24,4
29,13,1.0,0.0,26,22,4
29,14,1.0,0.0,25,21,4
29,15,1.0,0.0,19,15,4
29,16,1.0,0.0,18,14,4
29,17,1.0,0.0,17,13,4
29,18,1.0,0.0,16,12,4
29,19,1.0,0.5,14,10,4
29,20,1.0,0.25,14,10,4
29,21,1.0,0.0,13,10,3
29,22,1.0,0.3333333333333333,12,9,3
29,23,1.0,0.0,10,7,3
29,24,1.0,0.0,10,7,3
29,25,1.0,0.0,10,7,3
30,0,1.0,0.2,30,25,5
30,1,1.0,0.2,30,25,5
30,2,1.0,0.2,30,25,5
30,3,1.0,0.0,30,25,5
30,4,1.0,0.0,30,25,5
30,5,1.0,0.4,30,25,5
30,6,1.0,0.75,29,25,4
30,7,1.0,0.25,29,25,4
30,8,1.0,0.25,29,25,4
30,9,1.0,0.5,28,24,4
30,10,1.0,0.25,28,24,4
30,11,1.0,0.0,28,24,4
30,12,1.0,0.25,28,24,4
30,13,1.0,0.0,26,22,4
30,14,1.0,0.0,25,21,4
30,15,1.0,0.0,19,15,4
30,16,1.0,0.0,18,14,4
30,17,1.0,0.0,17,13,4
30,18,1.0,0.0,16,12,4
30,19,1.0,0.5,14,10,4
30,20,1.0,0.25,14,10,4
30,21,1.0,0.0,13,10,3
30,22,1.0,0.3333333333333333,12,9,3
30,23,1.0,0.0,10,7,3
30,24,1.0,0.0,10,7,3
30,25,1.0,0.0,10,7,3
31,0,1.0,0.2,30,25,5
31,1,1.0,0.2,30,25,5
31,2,1.0,0.2,30,25,5
31,3,1.0,0.0,30,25,5
31,4,1.0,0.0,30,25,5
31,5,1.0,0.4,30,25,5
31,6,1.0,0.75,29,25,4
31,7,1.0,0.25,29,25,4
31,8,1.0,0.0,29,25,4
31,9,1.0,0.5,28,24,4
31,10,1.0,0.25,28,24,4
31,11,1.0,0.0,28,24,4
31,12,1.0,0.25,28,24,4
31,13,1.0,0.0,26,22,4
31,14,1.0,0.0,25,21,4
31,15,1.0,0.0,19,15,4
31,16,1.0,0.0,18,14,4
31,17,1.0,0.0,17,13,4
31,18,1.0,0.0,16,12,4
31,19,1.0,0.5,14,10,4
31,20,1.0,0.25,14,10,4
31,21,1.0,0.0,13,10,3
31,22,1.0,0.0,12,9,3
31,23,1.0,0.0,10,7,3
31,24,1.0,0.0,10,7,3
31,25,1.0,0.0,10,7,3
32,0,1.0,0.2,30,25,5
32,1,1.0,0.2,30,25,5
32,2,1.0,0.2,30,25,5
32,3,1.0,0.0,30,25,5
32,4,1.0,0.0,30,25,5
32,5,1.0,0.2,30,25,5
32,6,1.0,0.75,29,25,4
32,7,1.0,0.25,29,25,4
32,8,1.0,0.0,29,25,4
32,9,1.0,0.75,28,24,4
32,10,1.0,0.25,28,24,4
32,11,1.0,0.25,28,24,4
32,12,1.0,0.25,28,24,4
32,13,1.0,0.0,26,22,4
32,14,1.0,0.0,25,21,4
32,15,1.0,0.0,19,15,4
32,16,1.0,0.0,18,14,4
32,17,1.0,0.0,17,13,4
32,18,1.0,0.0,16,12,4
32,19,1.0,0.5,14,10,4
32,20,1.0,0.25,14,10,4
32,21,1.0,0.0,13,10,3
32,22,1.0,0.0,12,9,3
32,23,1.0,0.0,10,7,3
32,24,1.0,0.0,10,7,3
32,25,1.0,0.3333333333333333,10,7,3
33,0,1.0,0.2,30,25,5
33,1,1.0,0.2,30,25,5
33,2,1.0,0.2,30,25,5
33,3,1.0,0.0,30,25,5
33,4,1.0,0.0,30,25,5
33,5,1.0,0.2,30,25,5
33,6,1.0,0.75,29,25,4
33,7,1.0,0.25,29,25,4
33,8,1.0,0.0,29,25,4
33,9,1.0,0.5,28,24,4
33,10,1.0,0.25,28,24,4
33,11,1.0,0.25,28,24,4
33,12,1.0,0.25,28,24,4
33,13,1.0,0.0,26,22,4
33,14,1.0,0.0,25,21,4
33,15,1.0,0.0,19,15,4
33,16,1.0,0.0,18,14,4
33,17,1.0,0.0,17,13,4
33,18,1.0,0.0,16,12,4
33,19,1.0,0.5,14,10,4
33,20,1.0,0.0,14,10,4
33,21,1.0,0.0,13,10,3
33,22,1.0,0.0,12,9,3
33,23,1.0,0.0,10,7,3
33,24,1.0,0.0,10,7,3
33,25,1.0,0.0,10,7,3
34,0,1.0,0.2,30,25,5
34,1,1.0,0.2,30,25,5
34,2,1.0,0.2,30,25,5
34,3,1.0,0.0,30,25,5
34,4,1.0,0.0,30,25,5
34,5,1.0,0.2,30,25,5
34,6,1.0,0.75,29,25,4
34,7,1.0,0.25,29,25,4
34,8,1.0,0.0,29,25,4
34,9,1.0,0.5,28,24,4
34,10,1.0,0.0,28,24,4
34,11,1.0,0.0,28,24,4
34,12,1.0,0.25,28,24,4
34,13,1.0,0.0,26,22,4
34,14,1.0,0.0,25,21,4
34,15,1.0,0.0,19,15,4
34,16,1.0,0.0,18,14,4
34,17,1.0,0.0,17,13,4
34,18,1.0,0.0,16,12,4
34,19,1.0,0.5,14,10,4
34,20,1.0,0.0,14,10,4
34,21,1.0,0.0,13,10,3
34,22,1.0,0.0,12,9,3
34,23,1.0,0.0,10,7,3
34,24,1.0,0.0,10,7,3
34,25,1.0,0.3333333333333333,10,7,3
35,0,1.0,0.2,30,25,5
35,1,1.0,0.2,30,25,5
35,2,1.0,0.2,30,25,5
35,3,1.0,0.0,30,25,5
35,4,1.0,0.0,30,25,5
35,5,1.0,0.2,30,25,5
35,6,1.0,0.75,29,25,4
35,7,1.0,0.25,29,25,4
35,8,1.0,0.25,29,25,4
35,9,1.0,0.5,28,24,4
35,10,1.0,0.0,28,24,4
35,11,1.0,0.0,28,24,4
35,12,1.0,0.25,28,24,4
35,13,1.0,0.0,26,22,4
35,14,1.0,0.0,25,21,4
35,15,1.0,0.0,19,15,4
35,16,1.0,0.0,18,14,4
35,17,1.0,0.0,17,13,4
35,18,1.0,0.0,16,12,4
35,19,1.0,0.5,14,10,4
35,20,1.0,0.0,14,10,4
35,21,1.0,0.0,13,10,3
35,22,1.0,0.0,12,9,3
35,23,1.0,0.0,10,7,3
35,24,1.0,0.0,10,7,3
35,25,1.0,0.3333333333333333,10,7,3
36,0,1.0,0.2,30,25,5
36,1,1.0,0.2,30,25,5
36,2,1.0,0.0,30,25,5
36,3,1.0,0.0,30,25,5
36,4,1.0,0.0,30,25,5
36,5,1.0,0.2,30,25,5
36,6,1.0,0.75,29,25,4
36,7,1.0,0.25,29,25,4
36,8,1.0,0.25,29,25,4
36,9,1.0,0.5,28,24,4
36,10,1.0,0.0,28,24,4
36,11,1.0,0.25,28,24,4
36,12,1.0,0.25,28,24,4
36,13,1.0,0.0,26,22,4
36,14,1.0,0.0,25,21,4
36,15,1.0,0.0,19,15,4
36,16,1.0,0.0,18,14,4
36,17,1.0,0.0,17,13,4
36,18,1.0,0.0,16,12,4
36,19,1.0,0.5,14,10,4
36,20,1.0,0.0,14,10,4
36,21,1.0,0.0,13,10,3
36,22,1.0,0.0,12,9,3
36,23,1.0,0.0,10,7,3
36,24,1.0,0.0,10,7,3
36,25,1.0,0.3333333333333333,10,7,3
37,0,1.0,0.2,30,25,5
37,1,1.0,0.2,30,25,5
37,2,1.0,0.0,30,25,5
37,3,1.0,0.0,30,25,5
37,4,1.0,0.0,30,25,5
37,5,1.0,0.4,30,25,5
37,6,1.0,1.0,29,25,4
37,7,1.0,0.25,29,25,4
37,8,1.0,0.25,29,25,4
37,9,1.0,0.5,28,24,4
37,10,1.0,0.0,28,24,4
37,11,1.0,0.25,28,24,4
37,12,1.0,0.25,28,24,4
37,13,1.0,0.0,26,22,4
37,14,1.0,0.0,25,21,4
37,15,1.0,0.0,19,15,4
37,16,1.0,0.0,18,14,4
37,17,1.0,0.0,17,13,4
37,18,1.0,0.0,16,12,4
37,19,1.0,0.5,14,10,4
37,20,1.0,0.0,14,10,4
37,21,1.0,0.0,13,10,3
37,22,1.0,0.0,12,9,3
37,23,1.0,0.0,10,7,3
37,24,1.0,0.0,10,7,3
37,25,1.0,0.3333333333333333,10,7,3
38,0,1.0,0.2,30,25,5
38,1,1.0,0.2,30,25,5
38,2,1.0,0.0,30,25,5
38,3,1.0,0.0,30,25,5
38,4,1.0,0.0,30,25,5
38,5,1.0,0.2,30,25,5
38,6,1.0,0.75,29,25,4
38,7,1.0,0.25,29,25,4
38,8,1.0,0.25,29,25,4
38,9,1.0,0.5,28,24,4
38,10,1.0,0.0,28,24,4
38,11,1.0,0.0,28,24,4
38,12,1.0,0.25,28,24,4
38,13,1.0,0.0,26,22,4
38,14,1.0,0.0,25,21,4
38,15,1.0,0.0,19,15,4
38,16,1.0,0.0,18,14,4
38,17,1.0,0.0,17,13,4
38,18,1.0,0.0,16,12,4
38,19,1.0,0.5,14,10,4
38,20,1.0,0.0,14,10,4
38,21,1.0,0.0,13,10,3
38,22,1.0,0.0,12,9,3
38,23,1.0,0.0,10,7,3
38,24,1.0,0.0,10,7,3
38,25,1.0,0.3333333333333333,10,7,3
39,0,1.0,0.2,30,25,5
39,1,1.0,0.2,30,25,5
39,2,1.0,0.2,30,25,5
39,3,1.0,0.0,30,25,5
39,4,1.0,0.0,30,25,5
39,5,1.0,0.2,30,25,5
39,6,1.0,0.75,29,25,4
39,7,1.0,0.25,29,25,4
39,8,1.0,0.25,29,25,4
39,9,1.0,0.5,28,24,4
39,10,1.0,0.0,28,24,4
39,11,1.0,0.0,28,24,4
39,12,1.0,0.25,28,24,4
39,13,1.0,0.0,26,22,4
39,14,1.0,0.0,25,21,4
39,15,1.0,0.0,19,15,4
39,16,1.0,0.0,18,14,4
39,17,1.0,0.0,17,13,4
39,18,1.0,0.0,16,12,4
39,19,1.0,0.5,14,10,4
39,20,1.0,0.0,14,10,4
39,21,1.0,0.0,13,10,3
39,22,1.0,0.0,12,9,3
39,23,1.0,0.0,10,7,3
39,24,1.0,0.0,10,7,3
39,25,1.0,0.3333333333333333,10,7,3
40,0,1.0,0.2,30,25,5
40,1,1.0,0.2,30,25,5
40,2,1.0,0.2,30,25,5
40,3,1.0,0.0,30,25,5
40,4,1.0,0.0,30,25,5
40,5,1.0,0.0,30,25,5
40,6,1.0,0.75,29,25,4
40,7,1.0,0.25,29,25,4
40,8,1.0,0.25,29,25,4
40,9,1.0,0.5,28,24,4
40,10,1.0,0.0,28,24,4
40,11,1.0,0.0,28,24,4
40,12,1.0,0.25,28,24,4
40,13,1.0,0.0,26,22,4
40,14,1.0,0.0,25,21,4
40,15,1.0,0.0,19,15,4
40,16,1.0,0.0,18,14,4
40,17,1.0,0.0,17,13,4
40,18,1.0,0.0,16,12,4
40,19,1.0,0.5,14,10,4
40,20,1.0,0.0,14,10,4
40,21,1.0,0.0,13,10,3
40,22,1.0,0.0,12,9,3
40,23,1.0,0.0,10,7,3
40,24,1.0,0.0,10,7,3
40,25,1.0,0.3333333333333333,10,7,3
41,0,1.0,0.2,30,25,5
41,1,1.0,0.2,30,25,5
41,2,1.0,0.2,30,25,5
41,3,1.0,0.0,30,25,5
41,4,1.0,0.0,30,25,5
41,5,1.0,0.0,30,25,5
41,6,1.0,0.75,29,25,4
41,7,1.0,0.25,29,25,4
41,8,1.0,0.25,29,25,4
41,9,1.0,0.5,28,24,4
41,10,1.0,0.0,28,24,4
41,11,1.0,0.0,28,24,4
41,12,1.0,0.25,28,24,4
41,13,1.0,0.0,26,22,4
41,14,1.0,0.0,25,21,4
41,15,1.0,0.0,19,15,4
41,16,1.0,0.0,18,14,4
41,17,1.0,0.0,17,13,4
41,18,1.0,0.0,16,12,4
41,19,1.0,0.5,14,10,4
41,20,1.0,0.0,14,10,4
41,21,1.0,0.0,13,10,3
41,22,1.0,0.0,12,9,3
41,23,1.0,0.0,10,7,3
41,24,1.0,0.0,10,7,3
41,25,1.0,0.3333333333333333,10,7,3
42,0,1.0,0.2,30,25,5
42,1,1.0,0.2,30,25,5
42,2,1.0,0.2,30,25,5
42,3,1.0,0.0,30,25,5
42,4,1.0,0.0,30,25,5
42,5,1.0,0.0,30,25,5
42,6,1.0,0.75,29,25,4
42,7,1.0,0.25,29,25,4
42,8,1.0,0.0,29,25,4
42,9,1.0,0.5,28,24,4
42,10,1.0,0.0,28,24,4
42,11,1.0,0.0,28,24,4
42,12,1.0,0.0,28,24,4
42,13,1.0,0.0,26,22,4
42,14,1.0,0.0,25,21,4
42,15,1.0,0.0,19,15,4
42,16,1.0,0.0,18,14,4
42,17,1.0,0.0,17,13,4
42,18,1.0,0.0,16,12,4
42,19,1.0,0.5,14,10,4
42,20,1.0,0.0,14,10,4
42,21,1.0,0.0,13,10,3
42,22,1.0,0.0,12,9,3
42,23,1.0,0.0,10,7,3
42,24,1.0,0.0,10,7,3
42,25,1.0,0.3333333333333333,10,7,3
43,0,1.0,0.2,30,25,5
43,1,1.0,0.2,30,25,5
43,2,1.0,0.2,30,25,5
43,3,1.0,0.0,30,25,5
43,4,1.0,0.0,30,25,5
43,5,1.0,0.0,30,25,5
43,6,1.0,0.75,29,25,4
43,7,1.0,0.25,29,25,4
43,8,1.0,0.0,29,25,4
43,9,1.0,0.5,28,24,4
43,10,1.0,0.0,28,24,4
43,11,1.0,0.25,28,24,4
43,12,1.0,0.0,28,24,4
43,13,1.0,0.0,26,22,4
43,14,1.0,0.0,25,21,4
43,15,1.0,0.0,19,15,4
43,16,1.0,0.0,18,14,4
43,17,1.0,0.0,17,13,4
43,18,1.0,0.0,16,12,4
43,19,1.0,0.5,14,10,4
43,20,1.0,0.0,14,10,4
43,21,1.0,0.0,13,10,3
43,22,1.0,0.0,12,9,3
43,23,1.0,0.0,10,7,3
43,24,1.0,0.0,10,7,3
43,25,1.0,0.3333333333333333,10,7,3
44,0,1.0,0.2,30,25,5
44,1,1.0,0.2,30,25,5
44,2,1.0,0.2,30,25,5
44,3,1.0,0.0,30,25,5
44,4,1.0,0.0,30,25,5
44,5,1.0,0.0,30,25,5
44,6,1.0,0.75,29,25,4
44,7,1.0,0.25,29,25,4
44,8,1.0,0.25,29,25,4
44,9,1.0,0.5,28,24,4
44,10,1.0,0.0,28,24,4
44,11,1.0,0.25,28,24,4
44,12,1.0,0.0,28,24,4
44,13,1.0,0.0,26,22,4
44,14,1.0,0.0,25,21,4
44,15,1.0,0.0,19,15,4
44,16,1.0,0.0,18,14,4
44,17,1.0,0.0,17,13,4
44,18,1.0,0.0,16,12,4
44,19,1.0,0.5,14,10,4
44,20,1.0,0.0,14,10,4
44,21,1.0,0.0,13,10,3
44,22,1.0,0.0,12,9,3
44,23,1.0,0.0,10,7,3
44,24,1.0,0.0,10,7,3
44,25,1.0,0.3333333333333333,10,7,3
45,0,1.0,0.2,30,25,5
45,1,1.0,0.2,30,25,5
45,2,1.0,0.2,30,25,5
45,3,1.0,0.0,30,25,5
45,4,1.0,0.0,30,25,5
45,5,1.0,0.0,30,25,5
45,6,1.0,0.75,29,25,4
45,7,1.0,0.25,29,25,4
45,8,1.0,0.25,29,25,4
45,9,1.0,0.5,28,24,4
45,10,1.0,0.0,28,24,4
45,11,1.0,0.25,28,24,4
45,12,1.0,0.0,28,24,4
45,13,1.0,0.0,26,22,4
45,14,1.0,0.0,25,21,4
45,15,1.0,0.0,19,15,4
45,16,1.0,0.0,18,14,4
45,17,1.0,0.0,17,13,4
45,18,1.0,0.0,16,12,4
45,19,1.0,0.5,14,10,4
45,20,1.0,0.0,14,10,4
45,21,1.0,0.3333333333333333,13,10,3
45,22,1.0,0.0,12,9,3
45,23,1.0,0.0,10,7,3
45,24,1.0,0.0,10,7,3
45,25,1.0,0.3333333333333333,10,7,3
46,0,1.0,0.2,30,25,5
46,1,1.0,0.2,30,25,5
46,2,1.0,0.2,30,25,5
46,3,1.0,0.0,30,25,5
46,4,1.0,0.0,30,25,5
46,5,1.0,0.0,30,25,5
46,6,1.0,0.75,29,25,4
46,7,1.0,0.25,29,25,4
46,8,1.0,0.0,29,25,4
46,9,1.0,0.25,28,24,4
46,10,1.0,0.25,28,24,4
46,11,1.0,0.0,28,24,4
46,12,1.0,0.0,28,24,4
46,13,1.0,0.0,26,22,4
46,14,1.0,0.0,25,21,4
46,15,1.0,0.0,19,15,4
46,16,1.0,0.0,18,14,4
46,17,1.0,0.0,17,13,4
46,18,1.0,0.0,16,12,4
46,19,1.0,0.25,14,10,4
46,20,1.0,0.0,14,10,4
46,21,1.0,0.3333333333333333,13,10,3
46,22,1.0,0.0,12,9,3
46,23,1.0,0.0,10,7,3
46,24,1.0,0.0,10,7,3
46,25,1.0,0.0,10,7,3
47,0,1.0,0.2,30,25,5
47,1,1.0,0.2,30,25,5
47,2,1.0,0.2,30,25,5
47,3,1.0,0.0,30,25,5
47,4,1.0,0.0,30,25,5
47,5,1.0,0.0,30,25,5
47,6,1.0,0.5,29,25,4
47,7,1.0,0.25,29,25,4
47,8,1.0,0.0,29,25,4
47,9,1.0,0.25,28,24,4
47,10,1.0,0.0,28,24,4
47,11,1.0,0.0,28,24,4
47,12,1.0,0.0,28,24,4
47,13,1.0,0.0,26,22,4
47,14,1.0,0.0,25,21,4
47,15,1.0,0.0,19,15,4
47,16,1.0,0.0,18,14,4
47,17,1.0,0.0,17,13,4
47,18,1.0,0.0,16,12,4
47,19,1.0,0.5,14,10,4
47,20,1.0,0.0,14,10,4
47,21,1.0,0.3333333333333333,13,10,3
47,22,1.0,0.0,12,9,3
47,23,1.0,0.0,10,7,3
47,24,1.0,0.0,10,7,3
47,25,1.0,0.0,10,7,3
