layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
2,15,7.148296753929829e-09,0.11382813784281413,0.9999999403351271,-3.431026127099166,18,15,3
2,16,2.3435695469111708e-07,0.21335857409639156,0.9999977737703482,-7.982345389987167,17,14,3
2,17,4.203502948466157e-09,0.08838056278228759,0.9999999697148801,-1.0040943941561817,15,13,2
2,18,1.0799126497804729e-08,0.09850904980095064,0.9999999161248981,-1.3604789673072428,15,13,2
2,19,1.161748712713084e-08,0.18717161197662352,0.9999999109720359,-4.184809196028352,13,11,2
2,20,1.542833116319535e-08,0.14346802139282225,0.9999998962392208,-8.963057041168211,11,9,2
2,21,1.0214911566841453e-08,0.021032525062561033,0.9999999214386786,0.6888679724473219,11,9,2
2,22,1.0638766818576794e-08,0.042492969512939446,0.9999997428562568,-0.6598816215991976,11,9,2
3,0,7.983666791455256e-09,0.06475225231202754,0.9999998741998336,-0.5115645489148493,34,26,8
3,1,8.93602004417984e-08,0.06574000501930714,0.9999984750665056,-1.134415747380102,34,26,8
3,2,8.005177440392639e-09,0.07139245086014272,0.9999999202171811,-0.7048943488989305,34,26,8
3,3,7.567038902868947e-09,0.06812487689256669,0.9999999282576127,-0.330564001807943,34,26,8
3,4,7.744180401097316e-09,0.1079001784801483,0.9999999322875982,-0.2325286325996807,34,26,8
3,5,8.95433667583494e-09,0.10777799460887909,0.9999999336233759,-0.2594565540038458,34,26,8
3,6,5.527184750709542e-09,0.13703692151478356,0.9999999594611041,-1.1733587371259695,33,26,7
3,7,2.475844489203434e-07,0.09515698135920934,0.9999981548148612,-0.4607431349001434,33,26,7
3,8,4.599404740621819e-09,0.08327389238902501,0.999999966925042,0.2431331193310905,33,26,7
3,9,4.390716552734369e-09,0.09166630321230206,0.9999999686915536,-3.560975687858246,32,25,7
3,10,5.473137299052431e-09,0.12600397414820677,0.9999999631168266,-3.185436891778285,32,25,7
3,11,6.805419921875284e-09,0.14301130360194617,0.9999999454833702,-4.962860684560383,32,25,7
3,12,1.719345480439507e-07,0.14026386100224086,0.99999858042114,-3.497990307009034,32,25,7
3,13,3.844499718669172e-09,0.030776247514997208,0.9999999669042288,-0.6741076023921659,26,19,7
3,14,1.478791236877462e-08,0.12943443529129028,0.9999998706714415,-10.458430886268614,21,16,5
3,15,7.148296753929829e-09,0.09365875574747722,0.9999999403351271,-2.645885820619788,18,15,3
3,16,2.3435695469111708e-07,0.20677103776140007,0.9999977737703482,-7.705011671946611,17,14,3
3,17,4.203502948466157e-09,0.06581645679473876,0.9999999697148801,-0.49243666201221714,15,13,2
3,18,1.0799126497804729e-08,0.07050306835563815,0.9999999161248981,-0.6893981854497868,15,13,2
3,19,1.161748712713084e-08,0.15890153069496155,0.9999999109720359,-3.401704451383976,13,11,2
3,20,1.542833116319535e-08,0.15034902954101562,0.9999998962392208,-9.440904829237196,11,9,2
3,21,1.0214911566841453e-08,0.01926853275299072,0.9999999214386786,0.7149625332397822,11,9,2
3,22,1.0638766818576794e-08,0.04657210159301757,0.9999997428562568,-0.8192227184772496,11,9,2
4,0,7.983666791455256e-09,0.06302111169847163,0.9999998741998336,-0.4711531240268263,34,26,8
4,1,7.798946820772587e-08,0.05918731475174427,0.9999986691082642,-0.9216660633683205,34,26,8
4,2,8.005177440392639e-09,0.06909085952341558,0.9999999202171811,-0.6499309736935062,34,26,8
4,3,7.567038902868947e-09,0.05599586216211319,0.9999999282576127,-0.09366918285377324,34,26,8
4,4,7.744180401097316e-09,0.11208002780675888,0.9999999322875982,-0.2802744662726795,34,26,8
4,5,8.95433667583494e-09,0.11452529314756393,0.9999999336233759,-0.33830316269429095,34,26,8
4,6,5.527184750709542e-09,0.1356794025693621,0.9999999594611041,-1.151828950640453,33,26,7
4,7,2.5281131776987816e-07,0.07828805830819266,0.9999981158603115,-0.20179036876611534,33,26,7
4,8,4.599404740621819e-09,0.08154029504231042,0.999999966925042,0.25888958727681954,33,26,7
4,9,4.390716552734369e-09,0.05898444841929843,0.9999999686915536,-1.934847656930974,32,25,7
4,10,5.473137299052431e-09,0.08537846188885967,0.9999999631168266,-1.835991218281786,32,25,7
4,11,6.805419921875284e-09,0.143287024470738,0.9999999454833702,-4.974356874630838,32,25,7
4,12,1.719345480439507e-07,0.14185866263253347,0.99999858042114,-3.5491325058862184,32,25,7
4,13,3.844499718669172e-09,0.03187483400617327,0.9999999669042288,-0.7338664146342029,26,19,7
4,14,1.478791236877462e-08,0.1312289714050293,0.9999998706714415,-10.617295627215764,21,16,5
4,15,7.148296753929829e-09,0.10781068178812662,0.9999999403351271,-3.1967825955585623,18,15,3
4,16,2.3435695469111708e-07,0.21030782399975256,0.9999977737703482,-7.85390953413931,17,14,3
4,17,4.203502948466157e-09,0.05841922950744628,0.9999999697148801,-0.3246990818015034,15,13,2
4,18,1.0799126497804729e-08,0.08633961239250337,0.9999999161248981,-1.0688742761174947,15,13,2
4,19,1.161748712713084e-08,0.17138683338165284,0.9999999109720359,-3.7475577114031253,13,11,2
4,20,1.542833116319535e-08,0.16825667285919188,0.9999998962392208,-10.684491170777214,11,9,2
4,21,1.0214911566841453e-08,0.04553478336334228,0.9999999214386786,0.3264085301280727,11,9,2
4,22,1.0638766818576794e-08,0.035673721313476556,0.9999997428562568,-0.39350473880767844,11,9,2
5,0,7.983666791455256e-09,0.08471352777036342,0.9999998741998336,-0.9775368549984791,34,26,8
5,1,8.93602004417984e-08,0.046338292080163955,0.9999984750665056,-0.5044900026027257,34,26,8
5,2,8.005177440392639e-09,0.06045526467859746,0.9999999202171811,-0.44370781322023767,34,26,8
5,3,7.567038902868947e-09,0.05810760823488237,0.9999999282576127,-0.1349142233375462,34,26,8
5,4,7.744180401097316e-09,0.12690540020465851,0.9999999322875982,-0.4496226196005826,34,26,8
5,5,8.95433667583494e-09,0.08122073266506194,0.9999999336233759,0.05088246958735665,34,26,8
5,6,5.527184750709542e-09,0.11780081838880263,0.9999999594611041,-0.868280716290565,33,26,7
5,7,2.522611210488743e-07,0.11246424582345145,0.9999981199607905,-0.7264248262371931,33,26,7
5,8,4.599404740621819e-09,0.09959547518321445,0.999999966925042,0.09478812064521669,33,26,7
5,9,4.390716552734369e-09,0.06136710935320172,0.9999999686915536,-2.053400038898136,32,25,7
5,10,5.473137299052431e-09,0.07417882679190095,0.9999999631168266,-1.4639762383881303,32,25,7
5,11,6.805419921875284e-09,0.1352128525870187,0.9999999454833702,-4.63770403060238,32,25,7
5,12,1.719345480439507e-07,0.18527400196620397,0.99999858042114,-4.941378335303662,32,25,7
5,13,3.844499718669172e-09,0.03467445667811802,0.9999999669042288,-0.8861549480770237,26,19,7
5,14,1.478791236877462e-08,0.148008348865509,0.9999998706714415,-12.102722102116589,21,16,5
5,15,7.148296753929829e-09,0.13971925430297852,0.9999999403351271,-4.438898307641898,18,15,3
5,16,2.1732705618386263e-07,0.21213763970536983,0.9999979355426543,-7.930944341563793,17,14,3
5,17,4.203502948466157e-09,0.0793840045928955,0.9999999697148801,-0.8000908070951367,15,13,2
5,18,1.0799126497804729e-08,0.07402981796653903,0.9999999161248981,-0.7739063427846897,15,13,2
5,19,1.161748712713084e-08,0.1723888506412506,0.9999999109720359,-3.775314422195307,13,11,2
5,20,1.542833116319535e-08,0.18836853408813475,0.9999998962392208,-12.081148200564915,11,9,2
5,21,1.0214911566841453e-08,0.030647464752197262,0.9999999214386786,0.5466351368018156,11,9,2
5,22,1.0638766818576794e-08,0.036460559844970694,0.9999997428562568,-0.4242406189441683,11,9,2
6,0,7.983666791455256e-09,0.077827528925263,0.9999998741998336,-0.8167913771737791,34,26,8
6,1,8.93602004417984e-08,0.05081648016273975,0.9999984750665056,-0.6498857195694723,34,26,8
6,2,8.005177440392639e-09,0.06045126408934594,0.9999999202171811,-0.44361227676049997,34,26,8
6,3,7.567038902868947e-09,0.05956052032709122,0.9999999282576127,-0.16329141263850033,34,26,8
6,4,7.744180401097316e-09,0.10597348307371139,0.9999999322875982,-0.21052026071205976,34,26,8
6,5,8.95433667583494e-09,0.08110097292661667,0.9999999336233759,0.05228194067640457,34,26,8
6,6,5.527184750709542e-09,0.10820987484795705,0.9999999594611041,-0.7161716298387804,33,26,7
6,7,2.475844489203434e-07,0.09901462632587976,0.9999981548148612,-0.5199613690376279,33,26,7
6,8,4.599404740621819e-09,0.07189361911501202,0.999999966925042,0.34656712111671084,33,26,7
6,9,4.390716552734369e-09,0.05200860383169991,0.9999999686915536,-1.5877554709111452,32,25,7
6,10,5.473137299052431e-09,0.07719164199488646,0.9999999631168266,-1.564052033488482,32,25,7
6,11,6.805419921875284e-09,0.14867054868425642,0.9999999454833702,-5.198823081627438,32,25,7
6,12,1.719345480439507e-07,0.13653626928329468,0.99999858042114,-3.3784536615716227,32,25,7
6,13,3.844499718669172e-09,0.034377283586774554,0.9999999669042288,-0.869989893152701,26,19,7
6,14,1.478791236877462e-08,0.1430531353187561,0.9999998706714415,-11.66405234762359,21,16,5
6,15,7.148296753929829e-09,0.10863689753214517,0.9999999403351271,-3.228944973137139,18,15,3
6,16,2.1732705618386263e-07,0.2179206722816129,0.9999979355426543,-8.174408642079293,17,14,3
6,17,4.203502948466157e-09,0.116964519739151,0.9999999697148801,-1.6522566834274608,15,13,2
6,18,1.0799126497804729e-08,0.06759993114860689,0.9999999161248981,-0.6198330609231442,15,13,2
6,19,1.161748712713084e-08,0.23751797814369202,0.9999999109720359,-5.5794453779416076,13,11,2
6,20,1.542833116319535e-08,0.20396338367462158,0.9999998962392208,-13.164123866293165,11,9,2
6,21,1.0214911566841453e-08,0.03832988357543945,0.9999999214386786,0.4329898879372862,11,9,2
6,22,1.0638766818576794e-08,0.028277404785156245,0.9999997428562568,-0.10458612442016624,11,9,2
7,0,7.983666791455256e-09,0.07566425165685328,0.9999998741998336,-0.7662922344930836,34,26,8
7,1,8.93602004417984e-08,0.04998436542153359,0.9999984750665056,-0.622869007192649,34,26,8
7,2,8.005177440392639e-09,0.05760950260460378,0.9999999202171811,-0.37574931593083627,34,26,8
7,3,7.567038902868947e-09,0.05714799588024617,0.9999999282576127,-0.11617179453605786,34,26,8
7,4,7.744180401097316e-09,0.11588199650049208,0.9999999322875982,-0.32370382238014783,34,26,8
7,5,8.95433667583494e-09,0.07528820786476134,0.9999999336233759,0.12020791276936771,34,26,8
7,6,5.527184750709542e-09,0.09545580783571515,0.9999999594611041,-0.5138964862603712,33,26,7
7,7,2.475844489203434e-07,0.10437637100219728,0.9999981548148612,-0.6022688531039055,33,26,7
7,8,4.599404740621819e-09,0.07201364583969115,0.999999966925042,0.34547621194819966,33,26,7
7,9,4.390716552734369e-09,0.04196057134355817,0.9999999686915536,-1.0878025952826467,32,25,7
7,10,5.473137299052431e-09,0.08786777937412404,0.9999999631168266,-1.9186781439014458,32,25,7
7,11,6.805419921875284e-09,0.1465802144731794,0.9999999454833702,-5.1116665326631985,32,25,7
7,12,1.719345480439507e-07,0.11017040160042899,0.99999858042114,-2.5329513602231812,32,25,7
7,13,3.844499718669172e-09,0.02952796957833426,0.9999999669042288,-0.6062061604555713,26,19,7
7,14,1.478791236877462e-08,0.1361432036590576,0.9999998706714415,-11.052337434406656,21,16,5
7,15,7.148296753929829e-09,0.15113809041976925,0.9999999403351271,-4.8834031737799455,18,15,3
7,16,2.1732705618386263e-07,0.22478631435238317,0.9999979355426543,-8.463450545667493,17,14,3
7,17,4.203502948466157e-09,0.10222793769836425,0.9999999697148801,-1.318093825359734,15,13,2
7,18,1.0799126497804729e-08,0.10377928295524752,0.9999999161248981,-1.4867645678552144,15,13,2
7,19,1.161748712713084e-08,0.20929945011138915,0.9999999109720359,-4.797768701146514,13,11,2
7,20,1.542833116319535e-08,0.18419607543945313,0.9999998962392208,-11.791394127739801,11,9,2
7,21,1.0214911566841453e-08,0.05775352573394775,0.9999999214386786,0.1456579033439681,11,9,2
7,22,1.0638766818576794e-08,0.022978332519531245,0.9999997428562568,0.10240888595581044,11,9,2
8,0,7.983666791455256e-09,0.07897162763925704,0.9999998741998336,-0.8434990050134865,34,26,8
8,1,8.93602004417984e-08,0.05226563991904259,0.9999984750665056,-0.6969363610078763,34,26,8
8,2,8.005177440392639e-09,0.06876028262674809,0.9999999202171811,-0.6420366000417452,34,26,8
8,3,7.567038902868947e-09,0.06269591537714006,0.9999999282576127,-0.22452959720976673,34,26,8
8,4,7.744180401097316e-09,0.12454215948581694,0.9999999322875982,-0.4226276517263303,34,26,8
8,5,8.95433667583494e-09,0.07674435738325118,0.9999999336233759,0.10319185061932579,34,26,8
8,6,5.527184750709542e-09,0.09081283080237253,0.9999999594611041,-0.4402604574431168,33,26,7
8,7,2.3236233963924527e-07,0.051434818771907254,0.9999982682614446,0.21043041358914305,33,26,7
8,8,4.599404740621819e-09,0.07048333779743739,0.999999966925042,0.3593850066637425,33,26,7
8,9,4.390716552734369e-09,0.035051611001150944,0.9999999686915536,-0.7440383215438633,32,25,7
8,10,5.473137299052431e-09,0.06948732544694769,0.9999999631168266,-1.3081400202074334,32,25,7
8,11,6.805419921875284e-09,0.14999063829694476,0.9999999454833702,-5.253864258466894,32,25,7
8,12,1.719345480439507e-07,0.12589976081848145,0.99999858042114,-3.03736143985968,32,25,7
8,13,3.844499718669172e-09,0.02953287963867187,0.9999999669042288,-0.6064732485512005,26,19,7
8,14,1.478791236877462e-08,0.1269938830566406,0.9999998706714415,-10.2423763329179,21,16,5
8,15,7.148296753929829e-09,0.16092308692932128,0.9999999403351271,-5.26430701714486,18,15,3
8,16,2.1732705618386263e-07,0.20506570278011757,0.9999979355426543,-7.6332174735068214,17,14,3
8,17,4.203502948466157e-09,0.07957868289947509,0.9999999697148801,-0.8045052811672362,15,13,2
8,18,1.0799126497804729e-08,0.10003201523216403,0.9999999161248981,-1.3969723440637867,15,13,2
8,19,1.161748712713084e-08,0.18198002953529357,0.9999999109720359,-4.040998048069074,13,11,2
8,20,1.542833116319535e-08,0.19107550525665282,0.9999998962392208,-12.269132309489779,11,9,2
8,21,1.0214911566841453e-08,0.09295459365844726,0.9999999214386786,-0.37506795352732647,11,9,2
8,22,1.0638766818576794e-08,0.020239003181457518,0.9999997428562568,0.20941393822431542,11,9,2
9,0,7.983666791455256e-09,0.10041655092092666,0.9999998741998336,-1.344105310267048,34,26,8
9,1,8.93602004417984e-08,0.046278082150220876,0.9999984750665056,-0.502535134747431,34,26,8
9,2,8.005177440392639e-09,0.07093832553029061,0.9999999202171811,-0.6940495649024623,34,26,8
9,3,7.567038902868947e-09,0.04553786543607712,0.9999999282576127,0.11058856570161879,34,26,8
9,4,7.744180401097316e-09,0.11289445255994796,0.9999999322875982,-0.2895775262077298,34,26,8
9,5,8.95433667583494e-09,0.06864500950872898,0.9999999336233759,0.19783804255063986,34,26,8
9,6,5.527184750709542e-09,0.08655912591389246,0.9999999594611041,-0.37279815179334896,33,26,7
9,7,2.475844489203434e-07,0.08443695520673479,0.9999981548148612,-0.2961813299279463,33,26,7
9,8,4.599404740621819e-09,0.07508201120921543,0.999999966925042,0.3175881901521821,33,26,7
9,9,4.390716552734369e-09,0.059126822457994735,0.9999999686915536,-1.9419316616995759,32,25,7
9,10,5.473137299052431e-09,0.0674776761702143,0.9999999631168266,-1.2413860921727342,32,25,7
9,11,6.805419921875284e-09,0.14721262452261788,0.9999999454833702,-5.138034889047206,32,25,7
